#chrom	start	end	JSD_bit_	sample size	HMIX_bit_	mC	C	_merge
1	15063965	15063965	0.0	5	1.0	5	5	left_only
1	15063972	15063972	0.0	5	1.0	5	5	left_only
1	15063981	15063981	0.0	5	0.971	6	4	left_only
1	15064111	15064111	0.0	5	0.996	6	7	left_only
1	15064119	15064119	0.0	5	0.94	9	5	left_only
1	15064129	15064129	0.0	5	0.75	11	3	left_only
1	15064136	15064136	-0.0	5	0.98	5	7	left_only
1	15064140	15064140	0.0	5	0.845	3	8	left_only
1	15064168	15064168	0.0	5	0.996	6	7	left_only
1	15064188	15064188	0.0	5	0.994	5	6	left_only
1	15064340	15064340	0.0	5	0.0	0	3	left_only
1	15064351	15064351	0.0	5	0.918	2	1	left_only
1	15064380	15064380	0.0	5	0.994	6	5	left_only
1	15064382	15064382	0.0	5	0.722	4	1	left_only
1	15064399	15064399	0.0	5	0.0	0	6	left_only
1	15064434	15064434	0.0	5	1.0	3	3	left_only
1	15064446	15064446	0.0	5	0.918	1	2	left_only
1	15064448	15064448	0.0	5	0.0	0	4	left_only
1	15064457	15064457	0.0	5	0.0	0	3	left_only
1	15064459	15064459	0.0	5	0.971	3	2	left_only
1	15064694	15064694	0.0	5	1.0	2	2	left_only
1	15064860	15064860	0.0	5	0.65	5	1	left_only
1	15064871	15064871	0.0	5	0.0	0	6	left_only
1	15064885	15064885	0.0	5	0.971	3	2	left_only
1	15064887	15064887	0.0	5	0.918	2	4	left_only
1	15064941	15064941	0.0	5	0.722	2	8	left_only
1	15064943	15064943	0.0	5	1.0	3	3	left_only
1	15064970	15064970	0.0	5	0.592	1	6	left_only
1	15065029	15065029	0.0	5	0.439	10	1	left_only
1	15065468	15065468	0.0	5	0.918	1	2	left_only
1	15065503	15065503	0.0	5	0.918	2	1	left_only
1	15066776	15066776	0.0	5	0.65	1	5	left_only
1	15066893	15066893	0.0	5	0.999	13	12	left_only
1	15066922	15066922	0.0	5	0.999	12	11	left_only
1	15066939	15066939	0.0	5	0.722	12	3	left_only
1	15066968	15066968	0.0	5	0.764	7	2	left_only
1	15067089	15067089	0.0	5	0.971	2	3	left_only
1	15067095	15067095	0.0	5	1.0	3	3	left_only
1	15067098	15067098	0.0	5	0.918	2	4	left_only
1	15067119	15067119	0.0	5	0.0	6	0	left_only
1	15067130	15067130	0.0	5	0.918	2	4	left_only
1	15067134	15067134	0.0	5	0.65	1	5	left_only
1	15067169	15067169	0.0	5	0.65	5	1	left_only
1	15067175	15067175	0.0	5	0.722	1	4	left_only
1	15067179	15067179	0.0	5	0.722	1	4	left_only
1	15067187	15067187	0.0	5	0.918	1	2	left_only
1	15067292	15067292	0.0	5	0.0	0	3	left_only
1	15067297	15067297	0.0	5	0.811	1	3	left_only
1	15067315	15067315	0.0	5	0.811	3	1	left_only
1	15067329	15067329	0.0	5	0.0	5	0	left_only
1	15067341	15067341	0.0	5	0.985	3	4	left_only
1	15067370	15067370	0.0	5	0.918	2	1	left_only
1	15067372	15067372	0.0	5	0.722	4	1	left_only
1	15067379	15067379	0.0	5	0.918	1	2	left_only
1	15067381	15067381	0.0	5	0.811	1	3	left_only
1	15067385	15067385	0.0	5	0.918	2	1	left_only
1	15067387	15067387	0.0	5	1.0	2	2	left_only
1	15067396	15067396	0.0	5	0.918	1	2	left_only
1	15067398	15067398	0.0	5	0.918	2	1	left_only
1	15067418	15067418	0.0	5	0.811	1	3	left_only
1	15067420	15067420	0.0	5	0.918	1	2	left_only
1	15067426	15067426	0.0	5	1.0	2	2	left_only
1	15067589	15067589	0.0	5	0.722	4	1	left_only
1	15067594	15067594	0.0	5	0.592	6	1	left_only
1	15067613	15067613	0.0	5	0.954	3	5	left_only
1	15067619	15067619	0.0	5	0.991	5	4	left_only
1	15067685	15067685	0.0	5	0.918	4	2	left_only
1	15067763	15067763	0.0	5	0.0	5	0	left_only
1	15067780	15067780	0.0	5	0.811	3	1	left_only
1	15067785	15067785	0.0	5	0.811	1	3	left_only
1	15067827	15067827	0.0	5	0.811	6	2	left_only
1	15067901	15067901	0.0	5	1.0	2	2	left_only
1	15067907	15067907	0.0	5	1.0	2	2	left_only
1	15067962	15067962	0.0	5	0.811	1	3	left_only
1	15067966	15067966	0.0	5	0.918	1	2	left_only
1	15067971	15067971	0.0	5	0.918	2	1	left_only
1	15068160	15068160	0.0	5	0.0	3	0	left_only
1	15068170	15068170	0.0	5	0.918	2	1	left_only
1	15068177	15068177	0.0	5	0.0	3	0	left_only
1	15068190	15068190	0.0	5	0.0	3	0	left_only
1	15068206	15068206	0.0	5	0.0	3	0	left_only
1	15068217	15068217	0.0	5	0.918	1	2	left_only
1	15068219	15068219	0.0	5	0.971	2	3	left_only
1	15068222	15068222	0.0	5	0.722	1	4	left_only
1	15068225	15068225	0.0	5	0.0	3	0	left_only
1	15068227	15068227	0.0	5	0.0	5	0	left_only
1	15068230	15068230	0.0	5	0.918	1	2	left_only
1	15068232	15068232	0.0	5	0.811	1	3	left_only
1	15068266	15068266	0.0	5	0.971	2	3	left_only
1	15068288	15068288	0.0	5	0.0	0	8	left_only
1	15068357	15068357	0.0	5	0.985	4	3	left_only
1	15068399	15068399	0.0	5	0.0	3	0	left_only
1	15068430	15068430	0.0	5	0.863	2	5	left_only
1	15068487	15068487	0.0	5	0.845	8	3	left_only
1	15068496	15068496	0.0	5	0.918	8	4	left_only
1	15068498	15068498	0.0	5	0.89	9	4	left_only
1	15068516	15068516	-0.0	5	0.98	5	7	left_only
1	15068522	15068522	0.0	5	0.722	2	8	left_only
1	15068539	15068539	0.0	5	0.991	5	4	left_only
1	15068546	15068546	0.0	5	0.881	3	7	left_only
1	15068583	15068583	0.0	5	0.991	5	4	left_only
1	15068594	15068594	0.0	5	0.954	3	5	left_only
1	15068618	15068618	-0.0	5	0.98	7	5	left_only
1	15068620	15068620	0.0	5	0.918	4	2	left_only
1	15068621	15068621	0.0	5	0.439	10	1	left_only
1	15068623	15068623	0.0	5	0.65	5	1	left_only
1	15068635	15068635	0.0	5	1.0	2	2	left_only
1	15068643	15068643	0.0	5	0.684	9	2	left_only
1	15068659	15068659	0.0	5	0.544	7	1	left_only
1	15068672	15068672	0.0	5	0.811	3	1	left_only
1	15068690	15068690	0.0	5	0.971	3	2	left_only
1	15068693	15068693	0.0	5	0.811	1	3	left_only
1	15068720	15068720	0.0	5	0.811	3	1	left_only
1	15068750	15068750	0.0	5	1.0	4	4	left_only
1	15068761	15068761	0.0	5	0.991	5	4	left_only
1	15068781	15068781	0.0	5	0.75	11	3	left_only
1	15068792	15068792	0.0	5	0.337	15	1	left_only
1	15068794	15068794	0.0	5	0.503	8	1	left_only
1	15068834	15068834	0.0	5	0.954	10	6	left_only
1	15068843	15068843	0.0	5	0.837	11	4	left_only
1	15068851	15068851	0.0	5	0.954	6	10	left_only
1	15069236	15069236	0.0	5	1.0	5	5	left_only
1	15069239	15069239	0.0	5	0.991	5	4	left_only
1	15069251	15069251	0.0	5	0.503	1	8	left_only
1	15069276	15069276	0.0	5	0.722	4	1	left_only
1	15069278	15069278	-0.0	5	0.98	5	7	left_only
1	15069281	15069281	0.0	5	0.0	0	12	left_only
1	15069284	15069284	0.0	5	0.971	3	2	left_only
1	15069314	15069314	0.0	5	0.764	2	7	left_only
1	15069316	15069316	0.0	5	1.0	4	4	left_only
1	15069347	15069347	0.0	5	0.544	7	1	left_only
1	15069361	15069361	0.0	5	0.881	7	3	left_only
1	15069389	15069389	0.0	5	0.985	3	4	left_only
1	15069483	15069483	0.0	5	0.811	1	3	left_only
1	15069577	15069577	0.0	5	0.982	11	8	left_only
1	15069588	15069588	0.0	5	0.997	8	7	left_only
1	15069606	15069606	0.0	5	0.918	10	5	left_only
1	15069741	15069741	0.0	5	0.0	7	0	left_only
1	15069760	15069760	0.0	5	0.811	1	3	left_only
1	15069777	15069777	0.0	5	0.0	0	4	left_only
1	15069806	15069806	0.0	5	0.971	2	3	left_only
1	15069826	15069826	0.0	5	0.845	8	3	left_only
1	15070036	15070036	0.0	5	0.918	2	1	left_only
1	15070209	15070209	0.0	5	0.971	3	2	left_only
1	15070212	15070212	0.0	5	0.0	5	0	left_only
1	15070218	15070218	0.0	5	0.722	4	1	left_only
1	15070230	15070230	0.0	5	0.985	4	3	left_only
1	15071081	15071081	0.0	5	0.722	12	3	left_only
1	15071095	15071095	0.0	5	0.75	11	3	left_only
1	15071117	15071117	0.0	5	0.391	12	1	left_only
1	15071144	15071144	0.0	5	0.722	8	2	left_only
1	15071165	15071165	0.0	5	0.0	5	0	left_only
1	15071392	15071392	0.0	5	1.0	3	3	left_only
1	15071395	15071395	0.0	5	0.65	1	5	left_only
1	15071764	15071764	0.0	5	0.811	3	1	left_only
1	15071835	15071835	0.0	5	0.918	2	1	left_only
1	15071855	15071855	0.0	5	0.811	3	1	left_only
1	15071863	15071863	0.0	5	0.811	3	1	left_only
1	15071908	15071908	0.0	5	0.0	0	3	left_only
1	15071928	15071928	0.0	5	0.0	0	4	left_only
1	15071941	15071941	0.0	5	0.592	1	6	left_only
1	15071954	15071954	0.0	5	0.863	2	5	left_only
1	15071956	15071956	0.0	5	0.985	3	4	left_only
1	15071960	15071960	0.0	5	0.971	4	6	left_only
1	15071962	15071962	0.0	5	1.0	4	4	left_only
1	15072009	15072009	0.0	5	1.0	11	11	left_only
1	15072105	15072105	0.0	5	0.954	6	10	left_only
1	15072148	15072148	0.0	5	0.0	0	9	left_only
1	15072523	15072523	0.0	5	0.722	4	1	left_only
1	15072556	15072556	0.0	5	0.503	8	1	left_only
1	15073544	15073544	0.0	5	0.722	2	8	left_only
1	15075010	15075010	0.0	5	0.918	2	1	left_only
1	15075025	15075025	0.0	5	0.684	9	2	left_only
1	15075188	15075188	0.0	5	0.94	9	5	left_only
1	15075318	15075318	0.0	5	0.779	3	10	left_only
1	15075320	15075320	0.0	5	0.971	2	3	left_only
1	15075325	15075325	0.0	5	0.89	4	9	left_only
1	15075327	15075327	0.0	5	0.918	1	2	left_only
1	15075332	15075332	0.0	5	0.881	3	7	left_only
1	15075334	15075334	0.0	5	0.918	1	2	left_only
1	15075352	15075352	0.0	5	0.592	1	6	left_only
1	15075354	15075354	0.0	5	0.918	2	1	left_only
1	15075376	15075376	0.0	5	0.0	6	0	left_only
1	15075382	15075382	0.0	5	0.918	4	2	left_only
1	15075491	15075491	0.0	5	0.503	2	16	left_only
1	15075543	15075543	0.0	5	0.503	1	8	left_only
1	15075689	15075689	0.0	5	0.65	1	5	left_only
1	15075720	15075720	0.0	5	0.971	6	4	left_only
1	15075748	15075748	0.0	5	1.0	2	2	left_only
1	15075750	15075750	0.0	5	0.592	6	1	left_only
1	15075815	15075815	0.0	5	0.811	3	1	left_only
1	15076180	15076180	0.0	5	0.845	3	8	left_only
1	15076183	15076183	0.0	5	0.722	12	3	left_only
1	15076470	15076470	-0.0	5	0.98	5	7	left_only
1	15076711	15076711	0.0	5	0.954	10	6	left_only
1	15076827	15076827	0.0	5	0.961	8	5	left_only
1	15076841	15076841	-0.0	5	0.98	7	5	left_only
1	15076861	15076861	0.0	5	0.918	8	4	left_only
1	15076897	15076897	0.0	5	0.9	6	13	left_only
1	15077174	15077174	0.0	5	0.918	1	2	left_only
1	15077254	15077254	0.0	5	0.949	7	12	left_only
1	15077262	15077262	0.0	5	0.831	14	5	left_only
1	15077273	15077273	0.0	5	0.0	0	19	left_only
1	15077302	15077302	0.0	5	0.31	1	17	left_only
1	15077350	15077350	0.0	5	0.845	8	3	left_only
1	15077420	15077420	0.0	5	1.0	2	2	left_only
1	15077487	15077487	0.0	5	0.918	2	4	left_only
1	15077735	15077735	0.0	5	0.985	4	3	left_only
1	15077768	15077768	0.0	5	0.918	2	4	left_only
1	15077778	15077778	0.0	5	0.918	2	4	left_only
1	15077780	15077780	0.0	5	0.0	9	0	left_only
1	15077797	15077797	0.0	5	0.0	3	0	left_only
1	15077799	15077799	0.0	5	0.0	9	0	left_only
1	15077809	15077809	0.0	5	0.918	2	1	left_only
1	15078032	15078032	0.0	5	0.918	1	2	left_only
1	15078078	15078078	0.0	5	0.722	1	4	left_only
1	15078085	15078085	0.0	5	0.722	1	4	left_only
1	15078098	15078098	0.0	5	1.0	3	3	left_only
1	15078143	15078143	0.0	5	0.918	4	2	left_only
1	15078193	15078193	0.0	5	0.65	5	1	left_only
1	15078201	15078201	0.0	5	0.918	4	2	left_only
1	15078455	15078455	0.0	5	0.811	3	1	left_only
1	15078464	15078464	0.0	5	0.722	1	4	left_only
1	15078468	15078468	0.0	5	0.0	0	6	left_only
1	15078478	15078478	-0.0	5	0.971	9	6	left_only
1	15078498	15078498	0.0	5	0.874	12	5	left_only
1	15078507	15078507	0.0	5	0.918	6	12	left_only
1	15078510	15078510	0.0	5	0.9	13	6	left_only
1	15078515	15078515	0.0	5	0.949	7	12	left_only
1	15078531	15078531	0.0	5	0.946	14	8	left_only
1	15078537	15078537	0.0	5	0.954	15	9	left_only
1	15078572	15078572	0.0	5	0.954	6	10	left_only
1	15078574	15078574	0.0	5	0.811	1	3	left_only
1	15078577	15078577	0.0	5	0.684	2	9	left_only
1	15078592	15078592	0.0	5	0.985	3	4	left_only
1	15082426	15082426	0.0	5	0.918	1	2	left_only
1	15087366	15087366	0.0	5	0.0	0	4	left_only
1	15087422	15087422	0.0	5	0.0	0	10	left_only
1	15087482	15087482	0.0	5	0.0	0	10	left_only
1	15087521	15087521	0.0	5	0.811	2	6	left_only
1	15087551	15087551	0.0	5	0.0	0	3	left_only
1	15087563	15087563	0.0	5	0.0	0	3	left_only
1	15088672	15088672	0.0	5	0.811	1	3	left_only
1	15088678	15088678	0.0	5	0.722	1	4	left_only
1	15089407	15089407	0.0	5	0.918	2	1	left_only
1	15089706	15089706	0.0	5	0.811	3	1	left_only
1	15089713	15089713	0.0	5	1.0	2	2	left_only
1	15089725	15089725	0.0	5	1.0	2	2	left_only
1	15090261	15090261	0.0	5	0.918	1	2	left_only
1	15090868	15090868	0.0	5	0.722	2	8	left_only
1	15091837	15091837	-0.0	5	0.98	7	5	left_only
1	15093199	15093199	0.0	5	0.918	2	1	left_only
1	15093436	15093436	0.0	5	0.946	7	4	left_only
1	15093841	15093841	0.0	5	0.994	10	12	left_only
1	15094232	15094232	0.0	5	0.918	1	2	left_only
1	15094456	15094456	0.0	5	0.0	0	7	left_only
1	15094971	15094971	0.0	5	0.966	9	14	left_only
1	15095008	15095008	-0.0	5	0.98	14	10	left_only
1	15098231	15098231	0.0	5	0.998	9	8	left_only
1	15098238	15098238	0.0	5	0.787	4	13	left_only
1	15099054	15099054	0.0	5	0.0	0	3	left_only
1	15100887	15100887	0.0	5	0.544	1	7	left_only
1	15101080	15101080	0.0	5	0.954	5	3	left_only
1	15101102	15101102	0.0	5	0.954	3	5	left_only
1	15101698	15101698	0.0	5	0.0	0	3	left_only
1	15102257	15102257	0.0	5	0.971	2	3	left_only
1	15102462	15102462	0.0	5	0.722	1	4	left_only
1	15104188	15104188	0.0	5	0.696	13	3	left_only
1	15105081	15105081	0.0	5	0.0	0	4	left_only
1	15105110	15105110	0.0	5	0.918	2	4	left_only
1	15106575	15106575	0.0	5	0.954	5	3	left_only
1	15106819	15106819	0.0	5	0.811	9	3	left_only
1	15107182	15107182	0.0	5	1.0	2	2	left_only
1	15107204	15107204	0.0	5	0.94	5	9	left_only
1	15107252	15107252	0.0	5	0.985	12	16	left_only
1	15107907	15107907	0.0	5	0.684	2	9	left_only
1	15107974	15107974	0.0	5	0.951	10	17	left_only
1	15107988	15107988	0.0	5	0.902	7	15	left_only
1	15131172	15131172	0.0	5	0.811	3	1	left_only
1	15131201	15131201	0.0	5	0.811	1	3	left_only
1	15135139	15135139	0.0	5	0.811	1	3	left_only
1	15136047	15136047	0.0	5	0.0	0	3	left_only
1	15136542	15136542	0.0	5	0.0	0	4	left_only
1	15138666	15138666	0.0	5	0.971	3	2	left_only
1	15140113	15140113	0.0	5	0.985	4	3	left_only
1	15140142	15140142	0.0	5	0.0	0	8	left_only
1	15140302	15140302	0.0	5	0.971	3	2	left_only
1	15140308	15140308	0.0	5	0.971	3	2	left_only
1	15140320	15140320	0.0	5	0.985	3	4	left_only
1	15140868	15140868	0.0	5	0.0	0	4	left_only
1	15147628	15147628	0.0	5	0.918	2	1	left_only
1	15147642	15147642	0.0	5	0.0	0	3	left_only
1	15147686	15147686	0.0	5	0.0	0	5	left_only
1	15147690	15147690	0.0	5	0.722	1	4	left_only
1	15148521	15148521	0.0	5	0.961	5	8	left_only
1	15149577	15149577	0.0	5	0.918	2	4	left_only
1	15149590	15149590	0.0	5	0.65	1	5	left_only
1	15150185	15150185	0.0	5	0.0	0	5	left_only
1	15150517	15150517	0.0	5	0.896	5	11	left_only
1	15150567	15150567	0.0	5	0.722	4	1	left_only
1	15150716	15150716	0.0	5	0.592	6	1	left_only
1	15150766	15150766	0.0	5	0.985	8	6	left_only
1	15150974	15150974	0.0	5	1.0	3	3	left_only
1	15151023	15151023	0.0	5	0.439	2	20	left_only
1	15151275	15151275	-0.0	5	0.971	9	6	left_only
1	15151377	15151377	0.0	5	0.0	0	3	left_only
1	15151451	15151451	0.0	5	0.764	2	7	left_only
1	15151518	15151518	0.0	5	0.971	6	4	left_only
1	15151544	15151544	0.0	5	0.918	4	2	left_only
1	15151569	15151569	0.0	5	0.722	4	1	left_only
1	15151573	15151573	0.0	5	0.918	2	1	left_only
1	15151661	15151661	0.0	5	1.0	7	7	left_only
1	15151663	15151663	0.0	5	0.985	4	3	left_only
1	15151708	15151708	0.0	5	0.971	2	3	left_only
1	15151712	15151712	0.0	5	0.75	11	3	left_only
1	15151714	15151714	0.0	5	0.971	2	3	left_only
1	15151734	15151734	0.0	5	0.811	2	6	left_only
1	15151753	15151753	0.0	5	0.0	0	4	left_only
1	15151799	15151799	0.0	5	0.0	0	3	left_only
1	15151804	15151804	0.0	5	0.918	1	2	left_only
1	15151840	15151840	0.0	5	0.684	9	2	left_only
1	15151947	15151947	0.0	5	0.918	2	1	left_only
1	15151950	15151950	0.0	5	1.0	2	2	left_only
1	15151959	15151959	0.0	5	0.863	5	2	left_only
1	15151981	15151981	0.0	5	0.961	8	5	left_only
1	15152557	15152557	0.0	5	0.946	7	4	left_only
1	15152648	15152648	0.0	5	0.0	0	9	left_only
1	15152651	15152651	0.0	5	0.918	3	6	left_only
1	15152870	15152870	0.0	5	0.863	10	4	left_only
1	15152921	15152921	0.0	5	0.811	9	3	left_only
1	15152994	15152994	0.0	5	0.469	1	9	left_only
1	15153134	15153134	0.0	5	0.0	0	5	left_only
1	15153235	15153235	0.0	5	0.592	6	1	left_only
1	15154045	15154045	0.0	5	1.0	5	5	left_only
1	15154508	15154508	0.0	5	0.918	3	6	left_only
1	15154519	15154519	0.0	5	0.918	3	6	left_only
1	15154527	15154527	0.0	5	0.764	7	2	left_only
1	15154538	15154538	0.0	5	0.811	2	6	left_only
1	15154582	15154582	0.0	5	0.971	3	2	left_only
1	15154587	15154587	0.0	5	0.811	1	3	left_only
1	15154668	15154668	0.0	5	0.918	6	3	left_only
1	15154688	15154688	0.0	5	0.971	2	3	left_only
1	15154709	15154709	0.0	5	0.971	2	3	left_only
1	15154914	15154914	0.0	5	0.65	5	1	left_only
1	15154918	15154918	0.0	5	0.971	3	2	left_only
1	15155056	15155056	0.0	5	0.918	1	2	left_only
1	15155090	15155090	0.0	5	0.0	0	8	left_only
1	15155093	15155093	0.0	5	0.544	1	7	left_only
1	15155142	15155142	0.0	5	1.0	9	9	left_only
1	15155144	15155144	0.0	5	0.811	2	6	left_only
1	15155159	15155159	0.0	5	1.0	3	3	left_only
1	15155171	15155171	0.0	5	0.811	1	3	left_only
1	15155637	15155637	0.0	5	1.0	5	5	left_only
1	15155655	15155655	0.0	5	0.991	5	4	left_only
1	15156128	15156128	0.0	5	0.544	1	7	left_only
1	15156445	15156445	0.0	5	0.0	0	3	left_only
1	15156448	15156448	0.0	5	0.918	1	2	left_only
1	15156523	15156523	0.0	5	0.918	2	1	left_only
1	15156766	15156766	0.0	5	0.0	3	0	left_only
1	15156768	15156768	0.0	5	0.918	6	3	left_only
1	15156776	15156776	0.0	5	1.0	5	5	left_only
1	15156778	15156778	0.0	5	0.994	5	6	left_only
1	15156779	15156779	0.0	5	0.881	7	3	left_only
1	15156781	15156781	0.0	5	0.994	5	6	left_only
1	15156797	15156797	0.0	5	0.918	4	8	left_only
1	15156799	15156799	0.0	5	0.996	6	7	left_only
1	15156800	15156800	0.0	5	0.961	8	5	left_only
1	15156802	15156802	0.0	5	0.961	5	8	left_only
1	15156931	15156931	0.0	5	0.439	1	10	left_only
1	15157015	15157015	0.0	5	0.989	7	9	left_only
1	15157039	15157039	0.0	5	0.977	10	7	left_only
1	15157072	15157072	0.0	5	0.439	1	10	left_only
1	15157075	15157075	0.0	5	0.881	7	3	left_only
1	15157385	15157385	0.0	5	0.918	2	1	left_only
1	15157426	15157426	0.0	5	0.994	6	5	left_only
1	15157558	15157558	0.0	5	0.918	6	3	left_only
1	15157780	15157780	0.0	5	0.65	1	5	left_only
1	15157798	15157798	0.0	5	0.985	3	4	left_only
1	15157812	15157812	0.0	5	0.881	3	7	left_only
1	15157962	15157962	0.0	5	0.811	1	3	left_only
1	15158033	15158033	0.0	5	0.918	2	1	left_only
1	15158065	15158065	0.0	5	0.0	0	3	left_only
1	15158074	15158074	0.0	5	0.918	2	1	left_only
1	15158211	15158211	0.0	5	0.985	12	9	left_only
1	15158639	15158639	0.0	5	0.0	0	7	left_only
1	15158741	15158741	0.0	5	0.0	0	7	left_only
1	15160077	15160077	0.0	5	0.0	0	4	left_only
1	15160956	15160956	0.0	5	0.991	4	5	left_only
1	15161335	15161335	0.0	5	0.0	5	0	left_only
1	15161337	15161337	0.0	5	0.811	6	2	left_only
1	15161681	15161681	0.0	5	0.985	4	3	left_only
1	15161683	15161683	0.0	5	0.0	0	11	left_only
1	15161688	15161688	0.0	5	0.918	2	4	left_only
1	15161697	15161697	0.0	5	0.971	3	2	left_only
1	15161699	15161699	0.0	5	0.779	10	3	left_only
1	15161734	15161734	0.0	5	0.946	7	4	left_only
1	15161738	15161738	0.0	5	0.684	9	2	left_only
1	15161747	15161747	0.0	5	0.954	5	3	left_only
1	15161765	15161765	0.0	5	0.971	2	3	left_only
1	15161774	15161774	0.0	5	0.971	2	3	left_only
1	15161925	15161925	0.0	5	0.0	0	6	left_only
1	15161927	15161927	0.0	5	1.0	4	4	left_only
1	15161928	15161928	0.0	5	0.918	4	2	left_only
1	15161930	15161930	0.0	5	0.811	6	2	left_only
1	15161931	15161931	0.0	5	0.918	2	4	left_only
1	15161933	15161933	0.0	5	1.0	4	4	left_only
1	15161950	15161950	0.0	5	0.544	1	7	left_only
1	15161967	15161967	0.0	5	0.863	5	2	left_only
1	15161969	15161969	0.0	5	0.863	5	2	left_only
1	15161989	15161989	0.0	5	0.0	0	3	left_only
1	15161992	15161992	0.0	5	0.971	2	3	left_only
1	15161994	15161994	0.0	5	1.0	3	3	left_only
1	15161997	15161997	0.0	5	1.0	2	2	left_only
1	15161999	15161999	0.0	5	0.918	2	4	left_only
1	15162002	15162002	0.0	5	0.971	2	3	left_only
1	15162004	15162004	0.0	5	0.0	0	5	left_only
1	15162019	15162019	0.0	5	0.722	1	4	left_only
1	15162024	15162024	0.0	5	0.722	4	1	left_only
1	15162029	15162029	0.0	5	0.971	3	2	left_only
1	15162063	15162063	0.0	5	0.918	2	1	left_only
1	15162068	15162068	0.0	5	0.918	1	2	left_only
1	15162077	15162077	0.0	5	0.918	2	1	left_only
1	15162108	15162108	0.0	5	0.863	2	5	left_only
1	15162141	15162141	0.0	5	0.722	4	1	left_only
1	15162175	15162175	0.0	5	0.0	3	0	left_only
1	15162295	15162295	0.0	5	0.0	4	0	left_only
1	15162325	15162325	0.0	5	0.971	2	3	left_only
1	15162354	15162354	0.0	5	1.0	2	2	left_only
1	15162467	15162467	0.0	5	0.0	3	0	left_only
1	15162474	15162474	0.0	5	0.0	3	0	left_only
1	15162549	15162549	0.0	5	0.946	4	7	left_only
1	15162556	15162556	0.0	5	0.845	3	8	left_only
1	15162625	15162625	0.0	5	0.937	6	11	left_only
1	15162640	15162640	-0.0	5	0.971	6	9	left_only
1	15162643	15162643	0.0	5	0.544	2	14	left_only
1	15162731	15162731	0.0	5	0.722	8	2	left_only
1	15162736	15162736	0.0	5	0.918	6	3	left_only
1	15162748	15162748	0.0	5	0.811	6	2	left_only
1	15162900	15162900	0.0	5	0.544	1	7	left_only
1	15162918	15162918	0.0	5	0.0	0	6	left_only
1	15163107	15163107	0.0	5	0.0	4	0	left_only
1	15163128	15163128	0.0	5	0.722	4	1	left_only
1	15163143	15163143	0.0	5	0.722	4	1	left_only
1	15163249	15163249	0.0	5	0.0	0	3	left_only
1	15163430	15163430	0.0	5	0.684	9	2	left_only
1	15163440	15163440	0.0	5	0.881	3	7	left_only
1	15163461	15163461	0.0	5	0.918	6	3	left_only
1	15163468	15163468	0.0	5	0.881	3	7	left_only
1	15163475	15163475	0.0	5	0.991	5	4	left_only
1	15163816	15163816	0.0	5	0.811	2	6	left_only
1	15163867	15163867	0.0	5	0.65	1	5	left_only
1	15163871	15163871	0.0	5	0.918	2	4	left_only
1	15163891	15163891	0.0	5	0.0	0	8	left_only
1	15163932	15163932	0.0	5	0.954	3	5	left_only
1	15163943	15163943	0.0	5	0.881	3	7	left_only
1	15164017	15164017	0.0	5	0.439	1	10	left_only
1	15164512	15164512	0.0	5	0.0	0	3	left_only
1	15164543	15164543	0.0	5	0.971	3	2	left_only
1	15164579	15164579	0.0	5	0.971	2	3	left_only
1	15164786	15164786	0.0	5	0.985	3	4	left_only
1	15164824	15164824	0.0	5	0.918	1	2	left_only
1	15164827	15164827	0.0	5	0.918	2	1	left_only
1	15165004	15165004	0.0	5	1.0	2	2	left_only
1	15165015	15165015	0.0	5	0.65	1	5	left_only
1	15165023	15165023	0.0	5	0.0	0	5	left_only
1	15165125	15165125	0.0	5	0.985	4	3	left_only
1	15165271	15165271	0.0	5	0.811	12	4	left_only
1	15165282	15165282	0.0	5	0.0	0	10	left_only
1	15165287	15165287	0.0	5	0.469	1	9	left_only
1	15165326	15165326	0.0	5	0.65	5	1	left_only
1	15165338	15165338	0.0	5	0.0	0	5	left_only
1	15165343	15165343	0.0	5	0.0	0	4	left_only
1	15165347	15165347	0.0	5	0.946	7	4	left_only
1	15165349	15165349	0.0	5	0.918	1	2	left_only
1	15165395	15165395	0.0	5	0.439	1	10	left_only
1	15165400	15165400	0.0	5	1.0	6	6	left_only
1	15165429	15165429	0.0	5	0.94	9	5	left_only
1	15165460	15165460	0.0	5	0.0	0	13	left_only
1	15165506	15165506	0.0	5	0.592	2	12	left_only
1	15165516	15165516	0.0	5	0.353	1	14	left_only
1	15165533	15165533	0.0	5	0.874	5	12	left_only
1	15165550	15165550	0.0	5	0.918	5	10	left_only
1	15166074	15166074	0.0	5	0.722	4	1	left_only
1	15166081	15166081	0.0	5	0.971	2	3	left_only
1	15166200	15166200	0.0	5	0.371	13	1	left_only
1	15166234	15166234	-0.0	5	0.98	7	5	left_only
1	15166356	15166356	0.0	5	0.503	1	8	left_only
1	15166366	15166366	0.0	5	0.863	2	5	left_only
1	15166386	15166386	0.0	5	1.0	3	3	left_only
